k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales	2.380761098	CK	2.008587727	0.03899022
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Planctomyces	0			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Dorea	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pacificitalea	2.641744827			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Microbacteriaceae.g__Salinibacterium	2.04206105			-
k__Bacteria.p__Deinococcus_Thermus.c__Deinococci.o__Thermales.f__Thermaceae	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.62428217			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Zymomonadaceae.g__Zymomonas	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Saccharopolyspora	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Candidatus_Actinomarinales	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Isosphaerales.f__Isosphaeraceae.g__Tautonia	0.39252108			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae	0.888460422			-
k__Bacteria.p__Ignavibacteriae.c__Ignavibacteria.o__Ignavibacteriales.f__Ignavibacteriaceae.g__Ignavibacterium	0.002885892			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Nonlabens	2.765318393			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Corynebacteriales.f__Dietziaceae	2.29952702			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__Kineobactrum	0.502882143			-
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Coprobacillaceae	0.718778465			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Kangiellales	2.982149889			-
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia	0.332909583			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Propionibacteriales.f__Nocardioidaceae.g__Mumia	0			-
k__Bacteria.p__Verrucomicrobia.c__Opitutae.o__Puniceicoccales	0.222716538			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales	0			-
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales	3.901435933	AD	3.446556687	0.027323722
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae	4.038358625	CK	3.449103332	0.03899022
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Pelagerythrobacter	0.177728954			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__Aeromonas	2.233620463			0.03899022
k__Bacteria.p__Cyanobacteria.unclassified.o__Synechococcales.f__Merismopediaceae	1.364863387			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Weeksellaceae.g__Kaistella	0.530626608			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Thaumasiovibrio	0			-
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales	2.811808091			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Catenulisporales	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Sporichthyales	0			-
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Phoenicibacter	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.unclassified	2.480476959	CK	2.043996313	0.027323722
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Porphyrobacter	1.927649316			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Granulosicoccaceae	2.789185323			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Beutenbergiaceae	1.270291008			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Aquaspirillum	0.005180781			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Beijerinckiaceae	1.767897617			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Bordetella	1.326335863			-
k__Bacteria.p__Actinobacteria.c__Acidimicrobiia.o__Acidimicrobiales.f__Iamiaceae.g__Aquihabitans	0.746893627			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Parasedimentitalea	0.659282269			-
k__Bacteria.p__Candidatus_Peregrinibacteria	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Ornithinimicrobiaceae.g__Serinicoccus	0.703291453			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.unclassified.g__Pengzhenrongella	2.004417459			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Ruaniaceae.g__Ruania	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae.g__Parashewanella	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae	2.634076366			-
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Spirosomaceae.g__Dyadobacter	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Caballeronia	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Gemmatales.f__Gemmataceae.g__Limnoglobus	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	1.064707885			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Fluviibacteraceae.g__Fluviibacter	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Acidibrevibacterium	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus	2.681364057	CK	2.166283833	0.03899022
k__Bacteria.p__Deinococcus_Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Thermus	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Micrococcaceae.g__Paenarthrobacter	1.514990452			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseicitreum	1.640481499			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.unclassified.unclassified.g__Candidatus_Reidiella	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae	4.750007113			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Alienimonas	0			-
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Treponemataceae	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Hyphomicrobiaceae.g__Rhodoplanes	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae	2.300197576			0.03899022
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Jiangellales.f__Jiangellaceae	0.146127921			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae	3.112876435			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Coxiellaceae.g__Rickettsiella	0			-
k__Bacteria.p__Balneolaeota.unclassified.unclassified.unclassified	0			-
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Mangrovivirgaceae	0.044670605			-
k__Bacteria.p__Kiritimatiellaeota.c__Tichowtungiia	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylomonas	0.126672521			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Microbacteriaceae.g__Curtobacterium	0.433503226			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Nostocales.f__Aphanizomenonaceae	0.215725741			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Saccharophagus	0.698970077			-
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Mammaliicoccus	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Azotobacter	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Propionibacteriales.f__Propionibacteriaceae.g__Tessaracoccus	2.746637587			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nevskiales.f__Sinobacteraceae	0.339782665			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesoflavibacter	2.57140182			0.027323722
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Fulvivirgaceae	0.922898402			0.03899022
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Amedibacterium	0			-
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Bryobacterales	0			-
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Novibacillus	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thioflavicoccus	1.472268812			-
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Marinilabiliales.f__Prolixibacteraceae.g__Aquipluma	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Pirellulales.f__Pirellulaceae.g__Anatilimnocola	0			-
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Sulfurospirillaceae.g__Sulfurospirillum	0			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Chroococcidiopsidales	0			-
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	0.261659349			-
k__Bacteria.p__Candidatus_Omnitrophica	0			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Olleya	3.977495173			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.unclassified.unclassified.g__Candidatus_Desulfobacillus	1.987286376			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Sinomicrobium	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__Nannocystaceae.g__Plesiocystis	0			-
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae	0			-
k__Bacteria.p__Tenericutes.c__Mollicutes	1.776313869			0.027323722
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Colwellia	2.794700918			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Kaistiaceae	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Nitrosomonadales.f__Gallionellaceae.g__Sideroxyarcus	6.73E-08			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae	0			-
k__Bacteria.p__Deinococcus_Thermus.c__Deinococci.o__Thermales	0			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Nostocales.f__Aphanizomenonaceae.g__Cuspidothrix	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Pirellulales.f__Pirellulaceae.g__Lignipirellula	0.402548145			-
k__Bacteria.p__Chloroflexi.c__Ktedonobacteria.o__Thermogemmatisporales.f__Thermogemmatisporaceae	0			-
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Pirellulales.f__Pirellulaceae	4.484032959			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Peptococcaceae.g__Desulforamulus	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria	3.566811722	CK	3.082651572	0.027323722
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Kytococcaceae.g__Kytococcus	0.939519254			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Hydrogenophaga	4.034685879			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Nitrosomonadales.f__Gallionellaceae.g__Candidatus_Nitrotoga	0.178977173			-
k__Bacteria.p__Actinobacteria.c__Nitriliruptoria.o__Egicoccales.f__Egicoccaceae	0.435632273			-
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Niabella	0.525045005			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Bruguierivoracaceae.g__Sodalis	0			-
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	1.562935305			-
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae	0.83488715			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae	1.894692664			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Gluconobacter	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Nitrosomonadales.f__Nitrosomonadaceae	2.321719989			-
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Hymenobacteraceae.g__Adhaeribacter	0			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III__Incertae_Sedis.g__Thermoanaerobacterium	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia	0			-
k__Bacteria.p__Chrysiogenetes.c__Chrysiogenetes.o__Chrysiogenales.f__Chrysiogenaceae	0			-
k__Bacteria.p__Actinobacteria.c__Rubrobacteria.o__Rubrobacterales	1.030465164			-
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Marinilabiliales.f__Marinilabiliaceae	0.128937677			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Symmachiella	2.231133109			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Corynebacteriales.f__Tsukamurellaceae	1.211654356			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.unclassified.g__Minicystis	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	1.702861292			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Pseudorhizobium	0.854306112			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Vescimonas	0.646730784			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Collimonas	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Avibacterium	0			-
k__Bacteria.p__Tenericutes.unclassified.o__Mycoplasmoidales.f__Metamycoplasmataceae	0			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospira	0.256878109			-
k__Bacteria.p__Actinobacteria.c__Acidimicrobiia	3.075794253			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Candidatus_Fukatsuia	0.129904714			0.034735259
k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes.o__Gemmatimonadales	0			-
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Tissierellaceae.g__Gudongella	0.643288187			0.045938131
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudohalocynthiibacter	2.680790514	CK	2.237390755	0.027323722
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Metabacillus	1.027213618			-
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibacillus	0			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Nostocales.f__Aphanizomenonaceae.g__Dolichospermum	0.136720643			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Erythrobacteraceae.g__Paraurantiacibacter	0.083144211			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Thioalkalibacteraceae	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter	2.023207445			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Peptostreptococcaceae.g__Romboutsia	1.357299677			-
k__Bacteria.p__Cyanobacteria.c__Oscillatoriophycideae.o__Oscillatoriales.f__Oscillatoriaceae.g__Oscillatoria	0			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermosediminibacterales.f__Tepidanaerobacteraceae	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Permianibacter	1.29003465			0.027323722
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Isosphaerales	0.39252108			-
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Flavonifractor	0.355387842			-
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae	5.775662887	AOM	4.593829529	0.03899022
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Citromicrobium	1.307781173			-
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales	0			-
k__Bacteria.p__Actinobacteria.c__Nitriliruptoria.o__Euzebyales.f__Euzebyaceae	2.11092967			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Corynebacteriales.unclassified	0			-
k__Bacteria.p__Planctomycetes.c__Phycisphaerae.o__Sedimentisphaerales.f__Sedimentisphaeraceae.g__Limihaloglobus	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Pusillimonas__ex_Stolz_et_al__2005_	0			-
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Acholeplasmatales.f__Acholeplasmataceae.g__Paracholeplasma	0.130333914			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae	4.388493392			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales	4.389985753			-
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Pelodictyon	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella	1.211654356			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Calycomorphotria	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfarculales.f__Desulfarculaceae.g__Desulfarculus	0.715446335			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Nostocales.f__Nostocaceae.g__Anabaena	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptacidiphilus	0.738516381			-
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales	0			-
k__Bacteria.p__Verrucomicrobia.c__Opitutae.o__Opitutales.f__Opitutaceae	0.662758229			-
k__Bacteria.p__Firmicutes.c__Tissierellia	1.284769073			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Piscirickettsiaceae.g__Thiomicrorhabdus	0.302475141			-
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae	1.131222849			-
k__Bacteria.p__Cyanobacteria.c__Oscillatoriophycideae.o__Chroococcales.f__Geminocystaceae	0			-
k__Bacteria.p__Candidatus_Cloacimonetes.unclassified.unclassified.unclassified.g__Candidatus_Cloacimonas	0			-
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Delftia	2.595609055			-
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Entomoplasmatales.f__Entomoplasmataceae.g__Mesoplasma	0			-
k__Bacteria.p__Verrucomicrobia.c__Opitutae.o__Puniceicoccales.f__Puniceicoccaceae.g__Ruficoccus	0.222716538			-
k__Bacteria.p__Acidobacteria.c__Holophagae.o__Acanthopleuribacterales.f__Acanthopleuribacteraceae	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Magnetospirillum	1.059184728			-
k__Bacteria.p__Cyanobacteria.unclassified.o__Nostocales.f__Hapalosiphonaceae	0.087544877			-
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae	3.882770267	AD	3.445459366	0.027323722
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae	0			-
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Acholeplasmatales.f__Acholeplasmataceae.g__Acholeplasma	0.583199013			0.024133897
k__Bacteria.p__Thermotogae	0			-
k__Bacteria.p__Chloroflexi.c__Caldilineae.o__Caldilineales.f__Caldilineaceae	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio	4.749331309			-
k__Bacteria.unclassified.unclassified.unclassified.f__Candidatus_Chazhemtobacteraceae	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Plantactinospora	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Brucellaceae.g__Ochrobactrum	2.093661953			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Zooshikellaceae.g__Spartinivicinus	0			-
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Chloroherpeton	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Jejubacter	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nevskiales.f__Steroidobacteraceae.g__Steroidobacter	0			-
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Pseudocnuella	0			-
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Priestia	0.957447616			-
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales	1.277418253			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus	3.61590229			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Halorhodospira	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae	3.41530074	CK	2.878312515	0.027323722
k__Bacteria.p__Planctomycetes.c__Phycisphaerae.o__Tepidisphaerales.f__Tepidisphaeraceae	0			-
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales	0.89652625			-
k__Bacteria.p__Chloroflexi.c__Tepidiformia.o__Tepidiformales.f__Tepidiformaceae	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Dermacoccaceae.g__Yimella	0			-
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Isosphaerales.f__Isosphaeraceae.g__Singulisphaera	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__Labilitrichaceae.g__Labilithrix	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Syntrophales.f__Syntrophaceae.g__Desulfobacca	0			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Stappiaceae.g__Labrenzia	1.887804832			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Francisellaceae	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Propionibacteriales.f__Nocardioidaceae	3.588905614			-
k__Bacteria.p__Cyanobacteria.c__Oscillatoriophycideae.o__Chroococcales.f__Chroococcaceae.g__Gloeocapsa	0			-
k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Microbacteriaceae.g__Agrococcus	1.012697066			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Aurantimonadaceae	2.333613867			-
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Longibaculum	0			-
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina	3.346301532	CK	2.798510949	0.027323722
k__Bacteria.p__Actinobacteria.c__Nitriliruptoria.o__Egicoccales.f__Egicoccaceae.g__Egicoccus	0.435632273			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Roseobacteraceae.g__Leisingera	3.653514136	AD	3.082105226	0.027323722
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Thermotogales	0			-
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Saliniradius	0			-
k__Bacteria.p__Bacteroidetes.unclassified.o__Candidatus_Sulfidibacteriales.unclassified	0			-
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Peribacillus	0.075547416			-
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Neotabrizicola	0.403120704			-
